int_rate,term,acc_open_past_24mths,annual_inc,dti,fico,loan_amnt,tot_hi_cred_lim,avg_cur_bal,total_bc_limit,period
5.32,36.0,3.0,92400.0,7.76,772.0,7200.0,111058.0,1567.0,83700.0,2016
13.49,36.0,13.0,35000.0,7.61,697.0,5500.0,139689.0,10611.0,10800.0,2016
5.32,36.0,0.0,120000.0,6.06,697.0,20000.0,271639.0,71724.0,22300.0,2016
12.99,36.0,7.0,90000.0,10.2,692.0,10000.0,576516.0,60888.0,15000.0,2016
12.74,36.0,2.0,37000.0,14.92,662.0,7200.0,58500.0,3961.0,5000.0,2016
6.49,36.0,4.0,6702150.0,0.1,712.0,10300.0,193153.0,17209.0,24000.0,2016
12.79,36.0,3.0,73000.0,13.68,662.0,9600.0,40896.0,5754.0,4000.0,2016
13.67,36.0,2.0,45357.96,21.2,667.0,15250.0,39654.0,6248.0,9700.0,2016
14.49,36.0,13.0,130000.0,15.59,672.0,12000.0,74745.0,3713.0,16200.0,2016
13.99,36.0,7.0,210000.0,6.69,662.0,6000.0,92308.0,2672.0,25018.0,2016
11.99,60.0,2.0,72500.0,24.47,717.0,14950.0,455900.0,28915.0,35200.0,2016
11.44,36.0,4.0,58000.0,19.8,662.0,13000.0,51541.0,7841.0,16200.0,2016
11.99,36.0,8.0,78500.0,31.9,667.0,5000.0,84339.0,2428.0,14800.0,2016
8.39,36.0,5.0,40000.0,6.12,762.0,5600.0,45075.0,3265.0,11000.0,2016
17.99,36.0,2.0,99000.0,14.21,662.0,35000.0,37400.0,3408.0,26500.0,2016
14.49,60.0,8.0,44000.0,20.16,672.0,18200.0,38888.0,1044.0,7100.0,2016
18.25,36.0,9.0,55000.0,39.04,667.0,5000.0,79923.0,5826.0,2100.0,2016
9.75,36.0,4.0,73600.0,9.16,672.0,6025.0,208866.0,24826.0,7050.0,2016
6.99,36.0,4.0,70000.0,15.69,682.0,16000.0,211423.0,15113.0,17000.0,2016
19.99,36.0,7.0,108000.0,5.46,732.0,35000.0,73800.0,2609.0,52600.0,2016
9.75,36.0,3.0,55000.0,29.5,702.0,16000.0,78763.0,5576.0,16500.0,2016
13.99,60.0,1.0,60000.0,10.86,697.0,20000.0,27900.0,2107.0,15000.0,2016
10.75,36.0,3.0,101000.0,16.09,697.0,25000.0,127358.0,11093.0,30200.0,2016
8.99,36.0,5.0,115000.0,14.43,697.0,15000.0,60559.0,3828.0,27100.0,2016
11.49,36.0,5.0,50000.0,22.8,722.0,8400.0,132775.0,3738.0,20100.0,2016
13.67,36.0,8.0,55000.0,32.53,687.0,10000.0,296641.0,13652.0,14500.0,2016
17.27,36.0,6.0,218000.0,16.69,697.0,35000.0,345764.0,27315.0,10600.0,2016
14.46,60.0,3.0,40000.0,32.37,717.0,16000.0,68912.0,3219.0,16500.0,2016
6.97,36.0,1.0,55000.0,12.94,682.0,7200.0,227288.0,14917.0,9300.0,2016
13.99,36.0,6.0,75000.0,29.09,722.0,16800.0,119503.0,6755.0,16400.0,2016
15.31,60.0,3.0,34000.0,21.88,697.0,11875.0,115001.0,19122.0,18500.0,2016
5.32,36.0,5.0,150000.0,7.69,687.0,16800.0,95027.0,4160.0,29900.0,2016
16.99,36.0,15.0,268000.0,13.29,767.0,35000.0,523411.0,35244.0,51000.0,2016
16.29,36.0,10.0,42000.0,31.09,687.0,8400.0,55922.0,3807.0,7200.0,2016
26.24,60.0,6.0,45000.0,21.92,662.0,13300.0,244574.0,29115.0,7500.0,2016
9.16,36.0,7.0,92000.0,8.97,662.0,10000.0,164286.0,7027.0,8600.0,2016
9.16,36.0,2.0,300000.0,5.78,687.0,21000.0,665304.0,86219.0,36500.0,2016
18.99,36.0,9.0,46000.0,27.52,702.0,15825.0,336602.0,18550.0,17950.0,2016
22.35,36.0,7.0,78000.0,28.17,662.0,35000.0,82629.0,4904.0,35400.0,2016
5.32,36.0,0.0,98000.0,3.5,752.0,22000.0,60000.0,1625.0,57100.0,2016
13.44,36.0,5.0,65000.0,23.61,692.0,14400.0,69378.0,5185.0,44900.0,2016
15.99,60.0,3.0,59000.0,30.81,672.0,24125.0,208486.0,13784.0,1900.0,2016
7.99,36.0,5.0,70632.0,7.03,727.0,11400.0,103400.0,2006.0,89100.0,2016
21.49,60.0,10.0,133500.0,22.18,662.0,12600.0,90341.0,4194.0,15800.0,2016
13.67,60.0,1.0,59000.0,9.19,692.0,10800.0,183051.0,40794.0,10500.0,2016
5.32,36.0,4.0,72000.0,12.43,732.0,3600.0,388199.0,37451.0,21100.0,2016
12.79,60.0,3.0,138000.0,14.05,787.0,10000.0,335773.0,35165.0,19000.0,2016
11.47,36.0,10.0,36000.0,10.63,757.0,4500.0,69728.0,3311.0,18100.0,2016
13.99,36.0,7.0,44000.0,5.48,742.0,13000.0,40500.0,575.0,28000.0,2016
14.49,36.0,2.0,75000.0,18.86,672.0,20000.0,49061.0,6456.0,2500.0,2016
7.99,36.0,2.0,52000.0,23.98,707.0,8400.0,63777.0,9233.0,5300.0,2016
12.88,36.0,11.0,59000.0,28.3,672.0,15000.0,91038.0,2643.0,41300.0,2016
6.99,36.0,1.0,40000.0,15.03,682.0,8000.0,24746.0,1161.0,7200.0,2016
9.16,36.0,4.0,75120.0,13.56,697.0,12000.0,178606.0,5084.0,13000.0,2016
12.99,36.0,3.0,125000.0,20.91,697.0,20000.0,176017.0,9167.0,63400.0,2016
8.24,36.0,3.0,74000.0,19.02,672.0,12800.0,142423.0,21708.0,17500.0,2016
10.75,60.0,7.0,82000.0,21.85,677.0,12000.0,79302.0,1957.0,16100.0,2016
7.89,36.0,1.0,35000.0,12.4,667.0,6000.0,18280.0,1894.0,1700.0,2016
13.67,36.0,9.0,105000.0,11.6,742.0,13700.0,203928.0,15457.0,28500.0,2016
12.99,36.0,4.0,40000.0,30.96,682.0,7000.0,45871.0,2385.0,16100.0,2016
18.99,60.0,5.0,31000.0,16.61,687.0,13000.0,86946.0,2599.0,35100.0,2016
11.99,36.0,1.0,100000.0,22.38,667.0,18000.0,108702.0,3911.0,11300.0,2016
12.74,36.0,5.0,46000.0,12.78,662.0,8000.0,107481.0,10333.0,3800.0,2016
11.99,36.0,3.0,93500.0,8.55,682.0,10750.0,111874.0,14000.0,10000.0,2016
7.39,36.0,11.0,76000.0,22.79,682.0,10000.0,239339.0,12394.0,20900.0,2016
25.29,60.0,6.0,60000.0,0.56,682.0,15575.0,53100.0,2408.0,14900.0,2016
5.32,36.0,4.0,70000.0,17.76,702.0,20000.0,180936.0,24771.0,18300.0,2016
10.49,36.0,5.0,86000.0,18.63,707.0,10000.0,419247.0,40702.0,26100.0,2016
19.99,36.0,3.0,60000.0,26.42,692.0,28625.0,56102.0,2875.0,21900.0,2016
12.79,36.0,6.0,54000.0,10.56,662.0,7000.0,110800.0,6040.0,9000.0,2016
10.75,60.0,7.0,65000.0,22.4,747.0,18200.0,85437.0,2779.0,26700.0,2016
11.49,36.0,3.0,27000.0,8.49,662.0,7000.0,7400.0,1621.0,4900.0,2016
13.99,36.0,2.0,40000.0,9.84,667.0,1000.0,15095.0,1454.0,2400.0,2016
29.49,60.0,12.0,60000.0,26.68,677.0,24000.0,57000.0,2347.0,26700.0,2016
9.49,60.0,8.0,90000.0,11.52,707.0,20000.0,413913.0,27949.0,59100.0,2016
5.32,36.0,3.0,150000.0,13.44,707.0,10000.0,104935.0,6471.0,38700.0,2016
13.67,36.0,1.0,10000.0,10.2,667.0,2150.0,10250.0,2319.0,3500.0,2016
13.49,36.0,9.0,41804.0,11.88,672.0,10000.0,213339.0,11808.0,15800.0,2016
7.89,36.0,0.0,103000.0,23.88,687.0,4500.0,135837.0,12641.0,5000.0,2016
9.16,60.0,3.0,110000.0,13.55,722.0,25200.0,93707.0,4239.0,46700.0,2016
7.49,60.0,1.0,84000.0,8.31,807.0,12000.0,250854.0,30377.0,58500.0,2016
12.74,60.0,17.0,120000.0,13.66,667.0,12000.0,95765.0,2798.0,30800.0,2016
12.74,36.0,7.0,85000.0,20.78,687.0,15000.0,97568.0,2281.0,31900.0,2016
26.49,36.0,7.0,70000.0,21.96,697.0,34425.0,76881.0,4354.0,54600.0,2016
13.49,36.0,4.0,70000.0,11.35,662.0,15000.0,36094.0,3793.0,7300.0,2016
11.47,36.0,6.0,70000.0,29.66,737.0,22000.0,293407.0,19154.0,25300.0,2016
13.99,36.0,1.0,48000.0,10.13,692.0,13000.0,17500.0,7769.0,17500.0,2016
10.75,36.0,3.0,100923.12,8.47,707.0,20000.0,37492.0,4320.0,7900.0,2016
11.99,36.0,5.0,33000.0,6.15,682.0,6000.0,9200.0,1209.0,7000.0,2016
5.32,36.0,3.0,65000.0,7.93,742.0,15000.0,56900.0,1157.0,46500.0,2016
11.44,36.0,2.0,40000.0,22.16,757.0,6000.0,87283.0,9590.0,17200.0,2016
17.99,60.0,4.0,70000.0,10.08,697.0,16000.0,308766.0,35717.0,13500.0,2016
13.99,36.0,4.0,41000.0,13.23,757.0,18850.0,38800.0,1297.0,16800.0,2016
8.24,36.0,2.0,68000.0,22.89,692.0,14000.0,63319.0,3406.0,14500.0,2016
9.17,36.0,2.0,100000.0,9.7,662.0,5000.0,75142.0,11922.0,15400.0,2016
7.39,36.0,3.0,80000.0,14.76,707.0,22000.0,51866.0,2052.0,36500.0,2016
7.59,36.0,11.0,54000.0,20.22,782.0,6000.0,184921.0,4748.0,41300.0,2016
15.31,36.0,5.0,57000.0,26.95,757.0,17625.0,69002.0,4463.0,11800.0,2016
9.17,36.0,5.0,68000.0,17.0,667.0,8000.0,223270.0,14338.0,12500.0,2016
18.99,60.0,3.0,52000.0,26.66,722.0,18825.0,203025.0,24261.0,21600.0,2016
18.49,60.0,1.0,36000.0,35.63,672.0,15100.0,43877.0,7040.0,31500.0,2016
22.39,36.0,13.0,120000.0,26.68,667.0,28000.0,191671.0,13776.0,28500.0,2016
7.99,36.0,3.0,50000.0,27.71,682.0,5600.0,75595.0,8867.0,8200.0,2016
7.91,60.0,10.0,119000.0,23.66,772.0,27000.0,544939.0,24520.0,56500.0,2016
13.49,60.0,5.0,65000.0,18.65,687.0,20000.0,68176.0,5356.0,38200.0,2016
9.49,36.0,3.0,50000.0,21.48,682.0,10000.0,121462.0,49960.0,10800.0,2016
10.49,36.0,4.0,36000.0,30.77,662.0,3000.0,58436.0,3795.0,3400.0,2016
24.74,36.0,11.0,70000.0,27.6,717.0,35000.0,304052.0,18303.0,18400.0,2016
5.32,36.0,1.0,99500.0,21.59,737.0,30000.0,266523.0,20331.0,40000.0,2016
10.75,36.0,4.0,39000.0,25.4,692.0,14000.0,89046.0,6435.0,12400.0,2016
12.99,36.0,4.0,60000.0,10.78,682.0,7700.0,145863.0,17263.0,3000.0,2016
13.49,36.0,6.0,75000.0,14.35,692.0,14700.0,187902.0,23772.0,17300.0,2016
19.99,60.0,5.0,84200.0,24.8,762.0,30000.0,214747.0,13343.0,14100.0,2016
8.49,36.0,6.0,115000.0,23.26,677.0,10000.0,242004.0,9684.0,41250.0,2016
21.18,36.0,12.0,185000.0,14.38,667.0,35000.0,407791.0,25476.0,36600.0,2016
16.29,36.0,13.0,33000.0,24.58,677.0,3600.0,49380.0,1215.0,10100.0,2016
13.44,60.0,5.0,83000.0,23.15,687.0,22000.0,416596.0,24258.0,7900.0,2016
12.79,36.0,9.0,72000.0,22.14,682.0,5000.0,86450.0,4005.0,29600.0,2016
18.99,36.0,6.0,62000.0,27.8,707.0,31000.0,236362.0,11629.0,40300.0,2016
9.16,36.0,2.0,59442.0,12.44,662.0,10000.0,126486.0,16232.0,6800.0,2016
13.49,36.0,5.0,60000.0,24.44,672.0,20000.0,65533.0,6442.0,3000.0,2016
8.24,36.0,4.0,50000.0,18.99,672.0,3000.0,37525.0,1181.0,16100.0,2016
11.47,36.0,6.0,55000.0,8.16,682.0,10000.0,15564.0,4489.0,1300.0,2016
7.39,36.0,1.0,70000.0,10.27,687.0,10000.0,30700.0,1441.0,16300.0,2016
21.97,60.0,7.0,62434.0,27.26,672.0,25000.0,41543.0,2236.0,10500.0,2016
6.49,36.0,3.0,60000.0,18.3,747.0,14000.0,52632.0,3330.0,16400.0,2016
5.32,36.0,2.0,50000.0,20.02,682.0,10000.0,49300.0,2321.0,38300.0,2016
15.77,36.0,2.0,50000.0,16.56,682.0,2400.0,41899.0,5883.0,1000.0,2016
7.89,36.0,2.0,70000.0,28.5,682.0,18000.0,226336.0,8002.0,20800.0,2016
13.49,36.0,4.0,88000.0,22.19,687.0,14000.0,208674.0,15081.0,12200.0,2016
18.99,36.0,8.0,85000.0,15.08,667.0,7075.0,41469.0,2898.0,10750.0,2016
19.99,36.0,5.0,135000.0,8.72,692.0,32000.0,266665.0,19184.0,12000.0,2016
27.99,60.0,6.0,150000.0,9.42,662.0,35000.0,100526.0,8197.0,36400.0,2016
18.99,36.0,4.0,66000.0,16.11,677.0,9600.0,63007.0,5022.0,4700.0,2016
5.32,36.0,2.0,77000.0,10.24,707.0,11200.0,72766.0,5359.0,15500.0,2016
10.49,36.0,5.0,48000.0,16.7,707.0,8000.0,172494.0,22775.0,2900.0,2016
18.99,36.0,6.0,45000.0,18.35,677.0,2875.0,23255.0,1285.0,1500.0,2016
10.99,36.0,6.0,25000.0,15.36,677.0,5000.0,84545.0,7213.0,4200.0,2016
12.79,36.0,1.0,42000.0,23.83,667.0,8000.0,43939.0,4335.0,16200.0,2016
9.16,36.0,7.0,53500.0,22.45,662.0,7000.0,67655.0,2705.0,29500.0,2016
5.32,36.0,2.0,54000.0,10.71,797.0,10000.0,232434.0,19776.0,19000.0,2016
13.49,36.0,11.0,51000.0,16.8,662.0,3000.0,29700.0,2259.0,6000.0,2016
10.99,36.0,6.0,76000.0,17.97,662.0,14200.0,117016.0,12616.0,16000.0,2016
6.49,36.0,3.0,138000.0,4.24,812.0,4775.0,534262.0,38640.0,111000.0,2016
21.97,36.0,5.0,175000.0,18.36,662.0,35000.0,82160.0,6643.0,11100.0,2016
5.32,36.0,1.0,85000.0,25.44,757.0,10000.0,518129.0,52013.0,2800.0,2016
13.44,36.0,1.0,70000.0,34.42,732.0,8000.0,101308.0,6886.0,45300.0,2016
8.24,36.0,5.0,96500.0,14.96,662.0,8000.0,106813.0,10521.0,15200.0,2016
19.99,60.0,3.0,53000.0,2.47,717.0,24375.0,324621.0,19740.0,5500.0,2016
16.99,36.0,2.0,37000.0,18.46,717.0,15000.0,22720.0,1297.0,3100.0,2016
11.99,60.0,1.0,190000.0,10.26,707.0,35000.0,478116.0,72417.0,30200.0,2016
5.32,36.0,2.0,103000.0,10.35,727.0,25000.0,103900.0,2579.0,81300.0,2016
11.99,60.0,7.0,60000.0,17.84,707.0,20000.0,291749.0,31349.0,1000.0,2016
12.79,36.0,7.0,27000.0,28.67,692.0,6000.0,52586.0,3217.0,6700.0,2016
9.16,36.0,8.0,225000.0,5.56,717.0,14000.0,91051.0,2118.0,36800.0,2016
11.39,36.0,0.0,203739.0,15.17,737.0,35000.0,253961.0,11933.0,42400.0,2016
8.59,36.0,3.0,40000.0,19.35,667.0,15000.0,107883.0,7120.0,16400.0,2016
13.99,60.0,2.0,46000.0,29.66,707.0,12000.0,161370.0,8609.0,21300.0,2016
7.39,36.0,14.0,950000.0,2.54,747.0,8000.0,420248.0,12561.0,55800.0,2016
15.59,60.0,6.0,108000.0,30.97,682.0,25000.0,334920.0,14767.0,13000.0,2016
10.75,36.0,5.0,90000.0,10.29,672.0,10000.0,52166.0,5983.0,7000.0,2016
10.49,36.0,2.0,43000.0,27.24,712.0,13000.0,173945.0,17696.0,16800.0,2016
15.99,60.0,4.0,58600.0,16.96,667.0,15000.0,36750.0,3143.0,17100.0,2016
11.47,36.0,6.0,61000.0,31.94,667.0,14400.0,102285.0,3479.0,34100.0,2016
13.99,36.0,10.0,36000.0,11.46,662.0,10800.0,20215.0,824.0,19800.0,2016
8.24,36.0,9.0,75000.0,24.34,682.0,12000.0,224641.0,14558.0,34000.0,2016
23.99,36.0,7.0,100000.0,34.36,677.0,35000.0,134675.0,8040.0,4500.0,2016
14.85,60.0,5.0,52000.0,25.39,712.0,20000.0,63420.0,2086.0,14300.0,2016
7.39,36.0,3.0,84500.0,3.79,782.0,28000.0,70443.0,4991.0,10800.0,2016
8.39,36.0,5.0,76500.0,11.12,667.0,15000.0,301052.0,22230.0,39500.0,2016
19.53,36.0,2.0,65000.0,18.15,682.0,22475.0,179563.0,17417.0,12600.0,2016
11.49,36.0,5.0,76428.0,22.31,672.0,14000.0,65498.0,2813.0,12700.0,2016
28.18,60.0,9.0,120000.0,28.26,677.0,35000.0,316200.0,23080.0,82800.0,2016
10.99,36.0,3.0,47000.0,19.17,707.0,16000.0,62407.0,8179.0,500.0,2016
7.24,36.0,2.0,60000.0,24.84,727.0,5000.0,191082.0,17567.0,26700.0,2016
11.44,36.0,4.0,75000.0,4.75,727.0,20000.0,30897.0,1117.0,21500.0,2016
7.99,36.0,1.0,167000.0,18.61,707.0,16000.0,342374.0,12557.0,75500.0,2016
21.49,60.0,6.0,35000.0,15.36,672.0,12000.0,30000.0,489.0,8300.0,2016
10.49,36.0,4.0,31000.0,9.29,697.0,10000.0,23700.0,1744.0,23700.0,2016
7.49,36.0,3.0,73000.0,9.45,722.0,13000.0,117807.0,7138.0,18000.0,2016
12.99,36.0,4.0,42000.0,32.89,692.0,10000.0,77601.0,7973.0,4200.0,2016
10.75,36.0,4.0,100000.0,17.47,687.0,7200.0,85318.0,8253.0,9000.0,2016
14.49,36.0,7.0,52000.0,3.88,682.0,6400.0,73165.0,7410.0,19200.0,2016
22.74,36.0,2.0,40000.0,10.98,667.0,12150.0,29052.0,5910.0,8000.0,2016
11.49,36.0,5.0,65000.0,11.72,667.0,7800.0,68025.0,4788.0,5500.0,2016
10.75,60.0,5.0,161000.0,24.56,737.0,35000.0,513683.0,16147.0,75600.0,2016
19.99,60.0,7.0,131000.0,16.08,687.0,28000.0,604467.0,48486.0,9100.0,2016
10.49,36.0,6.0,80000.0,4.44,722.0,4800.0,172150.0,21731.0,11600.0,2016
13.49,36.0,4.0,120000.0,5.67,687.0,35000.0,44040.0,1040.0,10700.0,2016
7.39,36.0,4.0,158000.0,19.88,712.0,25000.0,312540.0,11948.0,17000.0,2016
8.59,36.0,3.0,56224.0,12.4,692.0,8000.0,111581.0,21515.0,8700.0,2016
11.49,36.0,11.0,32000.0,19.92,662.0,1200.0,29089.0,834.0,5000.0,2016
13.99,60.0,8.0,130000.0,12.61,737.0,21000.0,151631.0,3021.0,89800.0,2016
9.49,36.0,2.0,65000.0,9.42,672.0,2400.0,53199.0,3203.0,25800.0,2016
17.27,36.0,7.0,72000.0,9.58,662.0,30125.0,28683.0,2453.0,10000.0,2016
13.49,36.0,3.0,46000.0,14.9,697.0,16800.0,34100.0,2272.0,17000.0,2016
6.49,36.0,6.0,500000.0,7.79,707.0,24000.0,1698324.0,59517.0,125200.0,2016
8.99,36.0,5.0,120000.0,11.8,727.0,30000.0,336154.0,13300.0,50100.0,2016
14.49,36.0,5.0,92000.0,9.43,662.0,26400.0,375403.0,47938.0,7500.0,2016
14.46,36.0,2.0,45000.0,24.27,677.0,6025.0,80469.0,4680.0,4500.0,2016
11.49,36.0,8.0,33400.0,11.17,697.0,6400.0,56571.0,2301.0,18800.0,2016
6.49,36.0,11.0,78000.0,15.58,732.0,8000.0,488056.0,25584.0,44900.0,2016
21.49,36.0,11.0,50000.0,26.12,692.0,10225.0,40929.0,1280.0,5500.0,2016
11.39,36.0,8.0,55000.0,12.26,712.0,12000.0,177318.0,18422.0,18300.0,2016
12.74,36.0,3.0,35000.0,31.55,677.0,8400.0,31800.0,2424.0,13600.0,2016
17.27,36.0,3.0,21000.0,19.97,667.0,8400.0,9926.0,1450.0,1000.0,2016
15.31,36.0,8.0,85447.0,29.21,702.0,3500.0,93094.0,4419.0,11200.0,2016
11.44,36.0,1.0,55000.0,16.56,667.0,10000.0,41876.0,4044.0,6200.0,2016
11.49,36.0,3.0,50000.0,15.05,687.0,2500.0,36672.0,4671.0,3500.0,2016
14.46,36.0,1.0,90000.0,20.93,687.0,35000.0,81240.0,7431.0,31500.0,2016
11.49,36.0,4.0,59000.0,10.72,712.0,6400.0,35460.0,2022.0,5000.0,2016
13.49,60.0,10.0,150000.0,18.93,677.0,16000.0,452389.0,19050.0,22500.0,2016
26.49,60.0,7.0,85000.0,13.37,677.0,18000.0,38500.0,2069.0,13600.0,2016
13.99,36.0,11.0,89000.0,12.85,682.0,3200.0,90802.0,3069.0,13500.0,2016
10.75,36.0,6.0,29360.0,32.56,712.0,12800.0,45728.0,851.0,20600.0,2016
12.74,36.0,14.0,93000.0,21.95,677.0,20000.0,62120.0,1797.0,23900.0,2016
5.32,36.0,1.0,65000.0,18.36,737.0,15200.0,63713.0,1292.0,25100.0,2016
13.49,60.0,4.0,80000.0,23.82,712.0,16000.0,68267.0,3088.0,12500.0,2016
11.49,36.0,4.0,42000.0,12.6,692.0,6000.0,34000.0,1902.0,10000.0,2016
15.59,36.0,6.0,55000.0,17.32,667.0,20000.0,33700.0,1965.0,6500.0,2016
8.24,36.0,2.0,55000.0,21.69,667.0,4000.0,52318.0,2273.0,13600.0,2016
10.75,60.0,5.0,85000.0,22.94,717.0,20000.0,258227.0,23076.0,7700.0,2016
9.75,36.0,7.0,38000.0,33.95,712.0,6000.0,84514.0,2884.0,31400.0,2016
13.67,60.0,9.0,200000.0,9.43,692.0,18000.0,100045.0,5388.0,29600.0,2016
11.47,36.0,3.0,84000.0,9.94,732.0,5000.0,60358.0,3566.0,39800.0,2016
15.59,36.0,12.0,70000.0,13.8,682.0,12000.0,33389.0,2669.0,11800.0,2016
13.49,36.0,7.0,60000.0,19.7,687.0,12000.0,58315.0,7346.0,11000.0,2016
10.49,36.0,3.0,60000.0,27.7,692.0,20000.0,160177.0,14161.0,13500.0,2016
6.49,36.0,4.0,65000.0,8.62,812.0,3500.0,169600.0,746.0,146500.0,2016
13.49,36.0,4.0,84000.0,11.71,687.0,8000.0,34921.0,2003.0,4300.0,2016
14.46,36.0,6.0,48000.0,27.15,702.0,9000.0,41676.0,2037.0,19500.0,2016
18.99,60.0,9.0,32500.0,18.17,692.0,10600.0,28900.0,2158.0,25100.0,2016
7.39,36.0,3.0,145000.0,12.79,667.0,20000.0,300380.0,33223.0,45800.0,2016
11.49,36.0,6.0,160000.0,14.66,717.0,25000.0,99700.0,4176.0,15100.0,2016
7.99,36.0,3.0,150000.0,14.63,717.0,15000.0,385339.0,34940.0,15200.0,2016
11.47,36.0,2.0,62000.0,21.42,687.0,3500.0,87402.0,6801.0,600.0,2016
10.49,36.0,3.0,55800.0,10.84,692.0,6000.0,34984.0,2467.0,29400.0,2016
14.99,36.0,5.0,95000.0,32.29,672.0,3000.0,476143.0,21594.0,31600.0,2016
14.46,36.0,7.0,55000.0,22.58,727.0,13125.0,70409.0,1971.0,30000.0,2016
17.27,36.0,0.0,24000.0,6.55,712.0,9600.0,3500.0,1737.0,3500.0,2016
11.99,36.0,3.0,80000.0,16.89,692.0,2000.0,49725.0,2787.0,25500.0,2016
8.39,60.0,14.0,92000.0,9.26,737.0,28000.0,355399.0,9210.0,126700.0,2016
25.29,36.0,10.0,115000.0,18.54,662.0,20000.0,86447.0,4832.0,20100.0,2016
12.74,36.0,6.0,83000.0,29.48,702.0,20000.0,171805.0,5074.0,16000.0,2016
7.39,60.0,1.0,82000.0,17.52,762.0,26400.0,199906.0,16014.0,49700.0,2016
20.75,60.0,2.0,63000.0,30.32,717.0,31500.0,100146.0,10340.0,39600.0,2016
22.45,60.0,4.0,32000.0,9.56,682.0,12000.0,19300.0,1892.0,13300.0,2016
12.74,36.0,4.0,14000.0,12.26,722.0,2500.0,15600.0,427.0,10500.0,2016
18.25,36.0,6.0,109000.0,20.52,692.0,10000.0,481133.0,20396.0,8000.0,2016
11.49,36.0,10.0,234000.0,18.68,667.0,20000.0,144230.0,3105.0,46800.0,2016
6.49,36.0,3.0,38000.0,10.71,812.0,6400.0,159000.0,5264.0,39500.0,2016
19.89,60.0,3.0,53000.0,15.02,692.0,24375.0,41616.0,3259.0,6500.0,2016
9.75,36.0,3.0,75000.0,18.13,677.0,5000.0,71053.0,3207.0,3900.0,2016
14.49,36.0,10.0,80000.0,28.41,692.0,3000.0,286531.0,18779.0,5700.0,2016
5.32,36.0,2.0,105000.0,5.93,752.0,15000.0,84850.0,1668.0,54500.0,2016
12.79,60.0,6.0,67536.0,16.77,667.0,11000.0,263994.0,10888.0,22500.0,2016
21.49,36.0,9.0,150000.0,15.73,672.0,6000.0,226691.0,17129.0,16300.0,2016
11.47,60.0,6.0,99000.0,19.19,722.0,16000.0,339685.0,19828.0,38700.0,2016
18.25,36.0,7.0,52000.0,9.72,662.0,9000.0,55003.0,3358.0,2000.0,2016
10.99,36.0,9.0,90000.0,27.99,687.0,4000.0,185163.0,7261.0,22900.0,2016
20.75,36.0,8.0,35000.0,17.28,667.0,12600.0,46543.0,3291.0,7700.0,2016
12.79,36.0,7.0,97000.0,10.57,667.0,30000.0,183532.0,17845.0,18500.0,2016
11.49,36.0,7.0,45000.0,14.69,782.0,6000.0,105069.0,866.0,73000.0,2016
9.8,36.0,6.0,60000.0,19.46,687.0,10000.0,47303.0,2133.0,15200.0,2016
18.99,60.0,5.0,45000.0,1.73,702.0,16000.0,70230.0,10103.0,8100.0,2016
11.47,36.0,6.0,50000.0,15.41,712.0,10000.0,130077.0,10897.0,22500.0,2016
14.99,36.0,3.0,62500.0,26.08,662.0,15000.0,148698.0,13605.0,8300.0,2016
9.75,36.0,4.0,82000.0,12.86,672.0,15000.0,272176.0,28680.0,8800.0,2016
5.32,36.0,2.0,500000.0,14.74,707.0,25000.0,1123491.0,50160.0,180900.0,2016
8.39,36.0,2.0,67440.0,26.37,672.0,14800.0,97779.0,8912.0,21800.0,2016
9.75,36.0,5.0,58000.0,11.44,677.0,8000.0,181681.0,22113.0,3800.0,2016
8.24,36.0,2.0,24000.0,26.7,697.0,2400.0,58244.0,6346.0,3900.0,2016
13.44,36.0,6.0,175000.0,27.37,687.0,35000.0,734418.0,42732.0,127400.0,2016
12.79,60.0,6.0,220000.0,10.07,697.0,20000.0,823514.0,44844.0,20500.0,2016
22.74,60.0,3.0,104000.0,27.9,697.0,24000.0,117511.0,13874.0,17800.0,2016
7.89,36.0,7.0,120000.0,18.71,687.0,18000.0,309529.0,21606.0,27100.0,2016
11.99,60.0,5.0,76000.0,27.63,777.0,24725.0,112258.0,7518.0,43400.0,2016
21.18,60.0,17.0,84894.0,19.31,667.0,23125.0,233626.0,8115.0,45850.0,2016
15.59,60.0,3.0,49824.0,16.45,682.0,15000.0,77939.0,5584.0,5300.0,2016
16.99,36.0,2.0,55000.0,24.9,747.0,25000.0,69800.0,3620.0,27100.0,2016
14.46,60.0,4.0,62000.0,11.15,692.0,20000.0,35719.0,1291.0,12100.0,2016
10.49,60.0,6.0,89900.0,10.32,687.0,12000.0,57164.0,2569.0,18400.0,2016
11.48,36.0,4.0,78780.0,6.4,667.0,6000.0,283792.0,41718.0,6000.0,2016
12.88,36.0,5.0,75000.0,30.18,727.0,26400.0,217084.0,8087.0,15300.0,2016
10.78,36.0,4.0,46000.0,27.86,707.0,19200.0,53872.0,2519.0,23000.0,2016
11.49,36.0,5.0,70000.0,24.97,682.0,13000.0,76620.0,5665.0,16100.0,2016
17.27,36.0,6.0,130000.0,34.87,697.0,25875.0,635739.0,45340.0,95900.0,2016
19.99,36.0,9.0,100000.0,32.29,687.0,3000.0,141650.0,4273.0,26000.0,2016
15.59,36.0,1.0,61000.0,24.22,667.0,22450.0,49348.0,3575.0,2100.0,2016
5.32,36.0,1.0,76000.0,9.06,802.0,17000.0,84223.0,3616.0,56100.0,2016
